brand,model,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,warranty,Touchscreen,latest_price,old_price,star_rating,ratings,reviews,Laptop_Category
HP,Missing,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,32-bit,4,0,No,82000,89000,0.0,0,0,Business users/Business professionals
ASUS,ZenBook,Intel,Core i5,11th,8,LPDDR4X,512,0 GB,Windows,64-bit,0,0,No,84990,104990,0.0,0,0,Business users/Business professionals
Lenovo,Thinpad,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,2,0,No,89998,101525,0.0,0,0,Business users/Business professionals
ASUS,ZenBook,Intel,Core i5,11th,8,LPDDR4X,512,0 GB,Windows,64-bit,0,1,Yes,99990,122990,0.0,0,0,Business users/Business professionals
ASUS,Zenbook,Intel,Core i5,11th,8,LPDDR4X,512,0 GB,Windows,64-bit,0,0,No,84990,110990,0.0,0,0,Business users/Business professionals
Lenovo,IdeaPad,Intel,Core i5,10th,8,DDR4,512,0 GB,Windows,64-bit,4,0,No,69899,73899,4.3,474,37,Business users/Business professionals
DELL,Inpiron,Intel,Core i5,10th,8,DDR4,512,0 GB,Windows,64-bit,4,1,No,79990,117587,0.0,0,0,Business users/Business professionals
DELL,GAMING,Intel,Core i5,10th,8,DDR4,512,0 GB,Windows,64-bit,4,1,No,76300,79999,4.2,6,0,Business users/Business professionals
Lenovo,Ideapad,Intel,Core i5,10th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,55999,89999,0.0,0,0,Business users/Business professionals
DELL,Inspiron,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,0,No,72900,74900,3.9,24,4,Business users/Business professionals
DELL,Inspiron,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,Yes,73990,92600,4.5,195,17,Business users/Business professionals
ASUS,ZenBook,Intel,Core i5,11th,8,LPDDR4,512,0 GB,Windows,64-bit,0,0,No,84990,104990,0.0,0,0,Business users/Business professionals
DELL,Missing,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,32-bit,2,0,No,73519,88400,0.0,0,0,Business users/Business professionals
HP,Spectre,Intel,Core i5,10th,8,DDR4,512,0 GB,Windows,64-bit,0,1,Yes,126000,152042,5.0,2,1,Business users/Business professionals
lenovo,Yoga,Intel,Core i5,10th,8,LPDDR4,0,512 GB,DOS,32-bit,0,0,No,171998,237890,0.0,0,0,Other
ASUS,ASUS,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,6,1,No,88990,129990,0.0,0,0,Business users/Business professionals
HP,HP,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,Yes,114999,138166,0.0,0,0,Business users/Business professionals
DELL,Inspiron,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,2,1,Yes,82990,94600,4.5,21,2,Business users/Business professionals
acer,Intel,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,0,Yes,109999,0,0.0,0,0,Business users/Business professionals
Lenovo,Yoga,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,Yes,82990,117490,0.0,0,0,Business users/Business professionals
DELL,Inspiron,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,2,1,Yes,79990,88600,4.8,5,0,Business users/Business professionals
ASUS,ZenBook,Intel,Core i5,11th,8,LPDDR4X,512,0 GB,Windows,64-bit,0,1,Yes,114990,140990,0.0,0,0,Business users/Business professionals
HP,Spectre,Intel,Core i5,11th,8,LPDDR4X,512,0 GB,Windows,64-bit,0,1,Yes,129999,155436,0.0,0,0,Business users/Business professionals
MSI,GS,Intel,Core i5,8th,8,DDR5,512,0 GB,Windows,32-bit,6,0,No,149990,169990,4.1,10,3,Business users/Business professionals
DELL,Inspiron,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,2,0,No,71290,95136,0.0,0,0,Business users/Business professionals
DELL,Inspiron,Intel,Core i5,10th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,79500,99433,4.3,10,1,Business users/Business professionals
DELL,Inspiron,Intel,Core i5,10th,8,DDR4,512,0 GB,Windows,64-bit,2,1,No,82990,107786,3.7,15,3,Business users/Business professionals
DELL,Inspiron,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,2,1,No,70980,76094,4.4,138,23,Business users/Business professionals
ASUS,ZenBook,Intel,Core i5,11th,8,LPDDR4X,512,0 GB,Windows,64-bit,0,1,Yes,99990,122990,0.0,0,0,Business users/Business professionals
HP,430,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,32-bit,0,0,No,94000,98000,0.0,0,0,Business users/Business professionals
DELL,Missing,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,2,0,Yes,82990,94890,4.4,16,3,Business users/Business professionals
MSI,Prestige,Intel,Core i5,11th,8,LPDDR4X,512,0 GB,Windows,64-bit,0,1,No,79990,93489,4.9,11,4,Business users/Business professionals
ASUS,Pro,Intel,Core i5,8th,8,DDR4,512,0 GB,Windows,64-bit,0,0,No,85990,88990,0.0,0,0,Business users/Business professionals
ASUS,ExpertBook,Intel,Core i5,10th,8,DDR4,512,0 GB,Windows,64-bit,2,0,No,86990,0,0.0,0,0,Business users/Business professionals
ASUS,ZenBook,Intel,Core i5,10th,8,LPDDR3,512,0 GB,Windows,64-bit,2,1,No,105990,0,5.0,4,0,Business users/Business professionals
ASUS,ExpertBook,Intel,Core i5,10th,8,LPDDR3,512,0 GB,Windows,64-bit,0,0,No,84990,141990,0.0,0,0,Business users/Business professionals
Lenovo,Ideapad,Intel,Core i5,8th,8,DDR4,512,0 GB,Windows,64-bit,2,1,No,59999,80000,4.4,22,3,Business users/Business professionals
Lenovo,Yoga,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,91999,92000,4.6,16,2,Business users/Business professionals
DELL,Inspiron,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,Yes,78900,84900,3.6,16,1,Business users/Business professionals
ASUS,ExpertBook,Intel,Core i5,10th,8,LPDDR3,512,0 GB,Windows,64-bit,0,0,No,132790,172990,0.0,0,0,Business users/Business professionals
Nokia,PureBook,Intel,Core i5,11th,16,DDR4,512,0 GB,Windows,64-bit,0,0,No,55990,82990,4.1,117,31,Business users/Business professionals
Lenovo,IdeaPad,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,4,0,No,60990,93690,3.9,14,6,Business users/Business professionals
Avita,Liber,Intel,Core i5,7th,8,DDR4,512,0 GB,Windows,64-bit,0,0,No,65556,79990,0.0,0,0,Business users/Business professionals
DELL,Inspiron,Intel,Core i5,11th,16,DDR4,512,0 GB,Windows,64-bit,0,0,No,70190,90783,3.5,6,3,Business users/Business professionals
DELL,Missing,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,2,1,Yes,79590,106082,0.0,0,0,Business users/Business professionals
Avita,Liber,Intel,Core i5,7th,8,DDR4,512,0 GB,Windows,64-bit,0,0,No,65556,79990,0.0,0,0,Business users/Business professionals
ASUS,TUF,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,4,1,No,76990,105990,0.0,0,0,Business users/Business professionals
Nokia,PureBook,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,0,No,52790,82990,4.0,5,0,Business users/Business professionals
Avita,Liber,Intel,Core i5,7th,8,DDR4,512,0 GB,Windows,64-bit,0,0,No,65556,79990,0.0,0,0,Business users/Business professionals
Avita,Liber,Intel,Core i5,8th,8,DDR4,512,0 GB,Windows,64-bit,0,0,No,44990,76990,3.4,17,3,Business users/Business professionals
ASUS,Intel,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,Yes,84990,115990,3.9,17,2,Business users/Business professionals
Lenovo,Ideapad,Intel,Core i5,10th,8,DDR4,512,0 GB,Windows,64-bit,2,1,Yes,86999,109000,4.7,3,0,Business users/Business professionals
HP,Pavilion,Intel,Core i5,11th,16,DDR4,512,0 GB,Windows,64-bit,2,1,No,78000,89000,4.4,512,85,Business users/Business professionals
Avita,Liber,Intel,Core i5,8th,8,DDR4,512,0 GB,Windows,64-bit,0,0,No,73063,76990,3.4,17,3,Business users/Business professionals
Avita,Liber,Intel,Core i5,8th,8,DDR4,512,0 GB,Windows,64-bit,0,0,No,73063,76990,3.4,17,3,Business users/Business professionals
HP,HP,Intel,Core i5,11th,16,DDR4,512,0 GB,Windows,64-bit,4,1,No,100990,113000,0.0,0,0,Business users/Business professionals
Lenovo,Ideapad,Intel,Core i5,8th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,74990,83458,3.3,3,1,Business users/Business professionals
ASUS,ROG,Intel,Core i5,10th,8,DDR4,512,0 GB,Windows,64-bit,4,0,No,75990,101990,4.6,1365,137,Business users/Business professionals
Lenovo,Missing,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,32-bit,2,1,No,84086,0,3.5,8,3,Business users/Business professionals
ASUS,ASUS,Intel,Core i5,11th,8,DDR4,1024,0 GB,Windows,64-bit,4,0,No,75990,116990,4.5,368,48,Business users/Business professionals
ASUS,TUF,Intel,Core i5,11th,8,DDR4,1024,0 GB,Windows,64-bit,4,1,No,77990,115990,4.4,202,26,Business users/Business professionals
ASUS,ROG,Intel,Core i5,10th,8,DDR4,1024,0 GB,Windows,64-bit,4,1,No,77990,149990,4.5,187,26,Business users/Business professionals
APPLE,MacBook,Intel,Core i5,10th,16,LPDDR4X,1024,0 GB,Mac,64-bit,0,1,No,179990,194900,4.7,31,3,Business users/Business professionals
APPLE,MacBook,Intel,Core i5,10th,16,LPDDR4X,1024,0 GB,Mac,64-bit,0,1,No,179990,194900,4.8,91,5,Business users/Business professionals
ASUS,ROG,Intel,Core i5,10th,8,DDR4,1024,0 GB,Windows,64-bit,4,0,No,82990,107990,4.5,844,118,Business users/Business professionals
ASUS,TUF,Intel,Core i5,11th,8,DDR4,1024,0 GB,Windows,64-bit,4,1,No,87990,126990,0.0,0,0,Business users/Business professionals
